timestamp,pm25,pm10,co,no2,so2,o3,location
2025-11-22 07:00:00,49.2,54.2,979.0,14.2,33.4,160.0,Karachi
2025-11-22 08:00:00,47.0,52.2,820.0,10.5,34.9,173.0,Karachi
2025-11-22 09:00:00,47.3,52.5,712.0,9.4,36.5,180.0,Karachi
2025-11-22 10:00:00,48.3,53.7,664.0,10.4,38.9,186.0,Karachi
2025-11-22 11:00:00,49.4,54.5,666.0,14.1,41.4,187.0,Karachi
2025-11-22 12:00:00,64.3,69.8,724.0,19.9,49.5,181.0,Karachi
2025-11-22 13:00:00,73.1,78.0,853.0,33.0,45.9,146.0,Karachi
2025-11-22 14:00:00,72.4,77.5,1038.0,51.2,41.0,98.0,Karachi
2025-11-22 15:00:00,69.6,75.7,1232.0,65.9,37.3,58.0,Karachi
2025-11-22 16:00:00,68.0,75.0,1484.0,74.2,36.4,35.0,Karachi
2025-11-22 17:00:00,69.8,78.0,1745.0,79.0,36.7,21.0,Karachi
2025-11-22 18:00:00,78.2,86.8,1830.0,80.2,35.6,12.0,Karachi
2025-11-22 19:00:00,81.5,87.5,1593.0,76.4,31.3,8.0,Karachi
2025-11-22 20:00:00,75.2,79.6,1179.0,69.0,25.5,9.0,Karachi
2025-11-22 21:00:00,70.3,73.6,838.0,61.9,20.9,11.0,Karachi
2025-11-22 22:00:00,66.1,69.4,614.0,56.0,18.4,12.0,Karachi
2025-11-22 23:00:00,62.6,65.9,463.0,50.4,17.2,14.0,Karachi
2025-11-23 00:00:00,72.2,75.4,496.0,49.8,15.7,8.0,Karachi
2025-11-23 01:00:00,68.2,72.4,882.0,52.4,17.5,5.0,Karachi
2025-11-23 02:00:00,72.4,76.6,1453.0,55.4,20.6,2.0,Karachi
2025-11-23 03:00:00,79.4,83.4,1813.0,53.9,26.3,13.0,Karachi
2025-11-23 04:00:00,70.8,76.4,1753.0,43.5,38.3,49.0,Karachi
2025-11-23 05:00:00,56.5,68.2,1483.0,28.5,53.1,99.0,Karachi
2025-11-23 06:00:00,51.0,65.0,1237.0,16.6,61.5,139.0,Karachi
2025-11-23 07:00:00,50.2,62.4,1083.0,10.7,57.9,161.0,Karachi
2025-11-23 08:00:00,48.8,62.2,953.0,7.9,48.0,172.0,Karachi
2025-11-23 09:00:00,47.3,63.1,874.0,7.1,39.8,177.0,Karachi
2025-11-23 10:00:00,46.4,63.1,860.0,7.1,36.5,176.0,Karachi
2025-11-23 11:00:00,46.7,61.7,897.0,9.1,34.9,167.0,Karachi
2025-11-23 12:00:00,50.8,58.9,973.0,17.4,36.7,156.0,Karachi
2025-11-23 13:00:00,68.9,74.5,1121.0,40.3,35.3,120.0,Karachi
2025-11-23 14:00:00,74.0,78.5,1308.0,71.8,33.4,70.0,Karachi
2025-11-23 15:00:00,76.4,80.3,1420.0,94.5,32.2,32.0,Karachi
2025-11-23 16:00:00,79.9,83.8,1409.0,100.5,33.0,17.0,Karachi
2025-11-23 17:00:00,84.3,88.0,1325.0,97.6,34.7,15.0,Karachi
2025-11-23 18:00:00,78.9,81.5,1200.0,92.1,34.6,14.0,Karachi
2025-11-23 19:00:00,69.6,71.9,1016.0,85.6,31.3,13.0,Karachi
2025-11-23 20:00:00,61.0,63.3,791.0,76.5,26.2,13.0,Karachi
2025-11-23 21:00:00,54.4,56.6,622.0,66.4,22.0,16.0,Karachi
2025-11-23 22:00:00,49.1,51.1,518.0,53.5,19.2,22.0,Karachi
2025-11-23 23:00:00,44.7,46.7,469.0,39.6,17.1,29.0,Karachi
2025-11-24 00:00:00,47.3,49.5,536.0,45.4,17.3,21.0,Karachi
2025-11-24 01:00:00,45.2,47.1,830.0,49.3,19.1,18.0,Karachi
2025-11-24 02:00:00,49.5,51.5,1240.0,54.1,21.8,15.0,Karachi
2025-11-24 03:00:00,56.0,58.0,1494.0,53.6,24.7,23.0,Karachi
2025-11-24 04:00:00,55.5,57.6,1454.0,42.6,28.6,52.0,Karachi
2025-11-24 05:00:00,49.8,53.3,1259.0,26.1,32.7,93.0,Karachi
2025-11-24 06:00:00,37.7,42.7,1054.0,13.4,34.1,124.0,Karachi
2025-11-24 07:00:00,31.3,36.8,843.0,7.6,30.4,138.0,Karachi
2025-11-24 08:00:00,28.9,34.1,622.0,5.5,24.0,143.0,Karachi
2025-11-24 09:00:00,27.1,31.7,521.0,6.3,19.1,142.0,Karachi
2025-11-24 10:00:00,25.7,29.8,577.0,9.3,17.3,137.0,Karachi
2025-11-24 11:00:00,25.0,28.6,752.0,15.2,17.1,127.0,Karachi
2025-11-24 12:00:00,31.1,34.2,1066.0,21.3,20.7,122.0,Karachi
2025-11-24 13:00:00,55.8,58.7,1710.0,46.3,27.1,91.0,Karachi
2025-11-24 14:00:00,73.1,76.4,2492.0,80.3,35.7,49.0,Karachi
2025-11-24 15:00:00,79.6,82.4,2858.0,102.3,40.2,19.0,Karachi
2025-11-24 16:00:00,71.2,72.9,2424.0,101.9,36.7,11.0,Karachi
2025-11-24 17:00:00,58.1,58.8,1574.0,89.4,29.2,15.0,Karachi
2025-11-24 18:00:00,47.4,48.0,904.0,74.8,22.5,23.0,Karachi
2025-11-24 19:00:00,41.8,42.6,665.0,59.6,18.4,33.0,Karachi
2025-11-24 20:00:00,39.1,40.4,607.0,42.3,15.3,46.0,Karachi
2025-11-24 21:00:00,38.2,39.8,576.0,28.0,13.1,58.0,Karachi
2025-11-24 22:00:00,37.7,39.8,507.0,18.0,11.9,69.0,Karachi
2025-11-24 23:00:00,37.3,39.6,466.0,11.1,11.7,80.0,Karachi
2025-11-25 00:00:00,37.0,39.5,495.0,11.6,12.3,74.0,Karachi
2025-11-25 01:00:00,36.9,39.2,667.0,19.3,13.0,68.0,Karachi
2025-11-25 02:00:00,39.1,41.4,910.0,29.5,14.2,62.0,Karachi
2025-11-25 03:00:00,42.5,44.7,1045.0,34.7,16.2,64.0,Karachi
2025-11-25 04:00:00,43.3,45.3,969.0,30.2,20.2,83.0,Karachi
2025-11-25 05:00:00,41.7,44.1,785.0,20.7,25.0,111.0,Karachi
2025-11-25 06:00:00,42.8,45.3,627.0,12.8,27.8,133.0,Karachi
2025-11-25 07:00:00,36.3,38.4,530.0,8.2,26.7,145.0,Karachi
2025-11-25 08:00:00,32.8,34.7,459.0,5.1,23.5,152.0,Karachi
2025-11-25 09:00:00,33.4,35.3,437.0,4.7,21.1,153.0,Karachi
2025-11-25 10:00:00,33.8,35.6,480.0,7.9,20.6,149.0,Karachi
2025-11-25 11:00:00,34.5,36.3,572.0,13.8,20.7,139.0,Karachi
2025-11-25 12:00:00,29.5,30.2,688.0,19.4,21.3,126.0,Karachi
2025-11-25 13:00:00,40.5,40.9,861.0,31.1,21.3,104.0,Karachi
2025-11-25 14:00:00,43.4,43.8,1059.0,46.7,21.3,75.0,Karachi
2025-11-25 15:00:00,41.9,42.4,1158.0,55.1,21.1,55.0,Karachi
2025-11-25 16:00:00,41.4,42.0,1081.0,49.7,20.7,55.0,Karachi
2025-11-25 17:00:00,42.4,43.2,905.0,37.1,20.3,66.0,Karachi
2025-11-25 18:00:00,43.7,44.6,742.0,26.1,19.8,75.0,Karachi
2025-11-25 19:00:00,44.0,45.1,621.0,19.9,19.4,80.0,Karachi
2025-11-25 20:00:00,43.9,45.1,512.0,15.3,19.1,83.0,Karachi
2025-11-25 21:00:00,43.9,45.2,436.0,11.9,18.8,86.0,Karachi
2025-11-25 22:00:00,44.1,45.4,381.0,8.7,18.5,89.0,Karachi
2025-11-25 23:00:00,44.5,45.9,358.0,6.6,18.3,92.0,Karachi
2025-11-26 00:00:00,44.9,46.2,421.0,7.9,18.5,91.0,Karachi
2025-11-26 01:00:00,45.9,47.1,665.0,16.9,19.4,81.0,Karachi
2025-11-26 02:00:00,49.4,50.6,995.0,28.9,20.7,68.0,Karachi
2025-11-26 03:00:00,53.6,54.7,1182.0,35.5,21.7,65.0,Karachi
2025-11-26 04:00:00,54.2,55.4,1089.0,31.7,22.2,80.0,Karachi
2025-11-26 05:00:00,49.6,50.9,853.0,22.4,22.4,104.0,Karachi
2025-11-26 06:00:00,36.7,37.8,652.0,14.5,21.9,125.0,Karachi
2025-11-26 07:00:00,25.1,26.1,541.0,9.5,19.9,138.0,Karachi
2025-11-26 08:00:00,21.7,22.9,466.0,5.8,17.2,147.0,Karachi
2025-11-26 09:00:00,21.1,22.4,445.0,5.1,15.4,150.0,Karachi
2025-11-26 10:00:00,20.8,22.0,457.0,8.5,15.4,146.0,Karachi
2025-11-26 11:00:00,20.7,21.9,523.0,14.9,16.3,135.0,Karachi
2025-11-26 12:00:00,31.4,32.7,724.0,26.1,18.7,120.0,Karachi
2025-11-26 13:00:00,46.1,47.0,1241.0,44.3,19.1,93.0,Karachi
2025-11-26 14:00:00,48.5,49.2,1892.0,68.7,19.6,55.0,Karachi
2025-11-26 15:00:00,40.2,40.6,2220.0,81.4,19.3,32.0,Karachi
2025-11-26 16:00:00,34.0,34.5,1923.0,71.7,17.5,35.0,Karachi
2025-11-26 17:00:00,31.0,31.4,1301.0,50.4,14.9,52.0,Karachi
2025-11-26 18:00:00,29.9,30.6,799.0,32.3,12.8,67.0,Karachi
2025-11-26 19:00:00,30.4,31.2,591.0,22.7,11.7,75.0,Karachi
2025-11-26 20:00:00,31.7,32.6,503.0,16.3,11.1,81.0,Karachi
2025-11-26 21:00:00,33.3,34.3,450.0,11.6,10.9,87.0,Karachi
2025-11-26 22:00:00,34.6,35.7,399.0,7.9,11.1,93.0,Karachi
2025-11-26 23:00:00,35.5,36.7,384.0,5.8,11.7,98.0,Karachi
2025-11-27 00:00:00,35.0,36.2,423.0,7.9,12.1,90.0,Karachi
2025-11-27 01:00:00,36.0,37.1,571.0,14.2,13.4,86.0,Karachi
2025-11-27 02:00:00,38.6,39.8,774.0,22.7,15.2,80.0,Karachi
2025-11-27 03:00:00,41.1,42.3,885.0,27.0,17.1,81.0,Karachi
2025-11-27 04:00:00,41.7,42.6,817.0,23.3,19.2,93.0,Karachi
2025-11-27 05:00:00,37.1,38.3,657.0,15.6,21.3,112.0,Karachi
2025-11-27 06:00:00,29.0,29.9,526.0,9.2,22.1,127.0,Karachi
2025-11-27 07:00:00,24.5,25.6,460.0,6.0,20.4,136.0,Karachi
2025-11-27 08:00:00,25.1,26.4,421.0,4.2,17.4,141.0,Karachi
2025-11-27 09:00:00,25.4,26.7,420.0,4.2,15.2,143.0,Karachi
2025-11-27 10:00:00,25.8,27.2,469.0,6.4,14.7,141.0,Karachi
2025-11-27 11:00:00,26.7,27.9,556.0,10.3,15.0,135.0,Karachi
2025-11-27 12:00:00,31.2,32.0,649.0,15.4,16.1,126.0,Karachi
2025-11-27 13:00:00,37.5,38.1,762.0,21.4,16.9,113.0,Karachi
2025-11-27 14:00:00,39.9,40.5,883.0,29.4,18.0,95.0,Karachi
2025-11-27 15:00:00,39.5,39.9,938.0,33.5,18.9,83.0,Karachi
2025-11-27 16:00:00,37.8,38.4,882.0,30.4,19.4,83.0,Karachi
2025-11-27 17:00:00,36.3,36.8,761.0,23.4,19.7,89.0,Karachi
2025-11-27 18:00:00,34.5,35.0,644.0,17.0,19.8,96.0,Karachi
2025-11-27 19:00:00,32.6,33.2,546.0,12.5,19.6,102.0,Karachi
2025-11-27 20:00:00,31.3,31.9,452.0,8.7,19.1,107.0,Karachi
2025-11-27 21:00:00,31.1,31.5,391.0,6.0,18.8,111.0,Karachi
2025-11-27 22:00:00,31.4,31.9,366.0,4.3,18.7,112.0,Karachi
2025-11-27 23:00:00,31.9,32.5,374.0,3.7,18.7,111.0,Karachi
2025-11-28 00:00:00,31.5,32.2,438.0,5.8,19.0,104.0,Karachi
2025-11-28 01:00:00,32.2,32.9,617.0,12.2,19.7,97.0,Karachi
2025-11-28 02:00:00,34.6,35.4,853.0,20.7,20.6,88.0,Karachi
2025-11-28 03:00:00,37.5,38.3,994.0,25.4,21.6,86.0,Karachi
2025-11-28 04:00:00,38.6,39.6,955.0,22.7,22.9,99.0,Karachi
2025-11-28 05:00:00,39.1,40.5,822.0,16.1,24.2,118.0,Karachi
2025-11-28 06:00:00,41.2,43.0,699.0,10.6,24.5,135.0,Karachi
2025-11-28 07:00:00,41.1,42.8,608.0,7.3,22.7,145.0,Karachi
2025-11-28 08:00:00,39.0,40.7,528.0,4.9,19.9,151.0,Karachi
2025-11-28 09:00:00,37.7,39.6,496.0,4.8,17.9,153.0,Karachi
2025-11-28 10:00:00,37.4,39.2,537.0,7.9,17.8,149.0,Karachi
2025-11-28 11:00:00,38.0,39.7,626.0,13.2,18.5,140.0,Karachi
2025-11-28 12:00:00,34.0,34.9,730.0,19.0,19.8,128.0,Karachi
2025-11-28 13:00:00,41.6,42.3,864.0,25.9,20.0,112.0,Karachi
2025-11-28 14:00:00,43.8,44.4,1012.0,35.2,20.2,91.0,Karachi
2025-11-28 15:00:00,43.5,44.1,1094.0,40.1,20.6,77.0,Karachi
2025-11-28 16:00:00,43.7,44.2,1066.0,36.7,21.2,77.0,Karachi
2025-11-28 17:00:00,44.0,44.8,972.0,29.0,21.9,85.0,Karachi
2025-11-28 18:00:00,44.2,45.1,868.0,21.9,22.2,93.0,Karachi
2025-11-28 19:00:00,43.3,44.1,760.0,16.8,21.9,98.0,Karachi
2025-11-28 20:00:00,41.9,42.7,643.0,12.3,21.2,103.0,Karachi
2025-11-28 21:00:00,40.7,41.6,556.0,9.0,20.8,107.0,Karachi
2025-11-28 22:00:00,39.7,40.5,500.0,6.4,20.7,109.0,Karachi
2025-11-28 23:00:00,39.0,39.8,474.0,5.0,20.7,109.0,Karachi
2025-11-29 00:00:00,39.2,40.0,514.0,6.8,20.9,104.0,Karachi
2025-11-29 01:00:00,39.7,40.5,686.0,14.7,22.0,95.0,Karachi
2025-11-29 02:00:00,42.5,43.4,924.0,25.3,23.5,83.0,Karachi
2025-11-29 03:00:00,46.3,47.1,1061.0,31.1,25.2,81.0,Karachi
2025-11-29 04:00:00,47.3,48.1,1002.0,27.5,27.5,97.0,Karachi
2025-11-29 05:00:00,45.8,46.9,843.0,19.2,30.0,122.0,Karachi
2025-11-29 06:00:00,45.5,47.0,701.0,12.2,31.1,142.0,Karachi
2025-11-29 07:00:00,44.6,46.4,603.0,8.3,29.4,154.0,Karachi
2025-11-29 08:00:00,42.3,44.1,523.0,5.7,26.2,161.0,Karachi
2025-11-29 09:00:00,40.9,42.7,499.0,5.7,23.9,163.0,Karachi
2025-11-29 10:00:00,40.3,42.0,553.0,8.8,23.7,159.0,Karachi
2025-11-29 11:00:00,40.7,42.4,663.0,14.4,24.4,150.0,Karachi
2025-11-29 12:00:00,25.4,25.8,799.0,19.2,24.6,139.0,Karachi
2025-11-29 13:00:00,37.8,38.2,996.0,29.3,23.9,118.0,Karachi
2025-11-29 14:00:00,40.3,40.5,1220.0,42.9,22.9,90.0,Karachi
2025-11-29 15:00:00,38.8,39.0,1338.0,49.9,22.0,72.0,Karachi
2025-11-29 16:00:00,38.4,38.9,1266.0,44.3,21.4,73.0,Karachi
2025-11-29 17:00:00,39.1,39.6,1088.0,32.2,20.8,83.0,Karachi
2025-11-29 18:00:00,39.2,39.8,923.0,22.0,20.4,91.0,Karachi
2025-11-29 19:00:00,38.4,38.9,808.0,17.0,20.1,93.0,Karachi
2025-11-29 20:00:00,36.8,37.4,707.0,14.1,19.8,93.0,Karachi
2025-11-29 21:00:00,35.5,36.1,626.0,11.9,19.7,92.0,Karachi
2025-11-29 22:00:00,34.6,35.2,546.0,9.4,19.5,92.0,Karachi
2025-11-29 23:00:00,34.0,34.6,486.0,7.8,19.5,92.0,Karachi
2025-11-30 00:00:00,34.1,34.7,514.0,10.0,19.3,86.0,Karachi
2025-11-30 01:00:00,34.7,35.3,714.0,19.9,20.4,76.0,Karachi
2025-11-30 02:00:00,38.4,39.0,1001.0,33.1,22.1,62.0,Karachi
2025-11-30 03:00:00,43.9,44.5,1186.0,40.0,24.1,61.0,Karachi
2025-11-30 04:00:00,49.1,49.6,1182.0,34.7,26.9,82.0,Karachi
2025-11-30 05:00:00,46.3,47.1,1077.0,23.0,30.0,115.0,Karachi
2025-11-30 06:00:00,36.9,38.1,946.0,13.7,32.5,141.0,Karachi
2025-11-30 07:00:00,30.7,31.7,770.0,9.3,33.7,153.0,Karachi
2025-11-30 08:00:00,27.9,28.8,568.0,7.1,34.3,158.0,Karachi
2025-11-30 09:00:00,26.6,27.5,469.0,7.7,34.8,157.0,Karachi
2025-11-30 10:00:00,26.1,27.0,564.0,10.4,35.5,152.0,Karachi
2025-11-30 11:00:00,25.7,26.5,762.0,15.9,36.0,142.0,Karachi
2025-11-30 12:00:00,22.4,22.4,925.0,25.1,36.5,127.0,Karachi
2025-11-30 13:00:00,38.0,38.1,965.0,44.1,35.3,99.0,Karachi
2025-11-30 14:00:00,39.5,39.6,969.0,70.0,33.5,60.0,Karachi
2025-11-30 15:00:00,38.1,38.1,1059.0,88.1,31.9,30.0,Karachi
2025-11-30 16:00:00,38.3,38.4,1379.0,91.0,30.9,19.0,Karachi
2025-11-30 17:00:00,39.9,40.2,1783.0,86.1,30.1,18.0,Karachi
2025-11-30 18:00:00,41.6,41.8,1961.0,80.2,28.7,17.0,Karachi
2025-11-30 19:00:00,42.6,42.7,1704.0,75.9,25.9,13.0,Karachi
2025-11-30 20:00:00,42.3,42.5,1220.0,70.7,22.4,11.0,Karachi
2025-11-30 21:00:00,41.6,41.8,817.0,63.7,19.9,12.0,Karachi
2025-11-30 22:00:00,38.9,39.2,545.0,51.8,19.0,21.0,Karachi
2025-11-30 23:00:00,33.5,33.9,354.0,38.2,18.9,35.0,Karachi
2025-12-01 00:00:00,28.6,29.3,404.0,30.9,19.3,44.0,Karachi
2025-12-01 01:00:00,27.2,28.2,945.0,40.2,20.3,34.0,Karachi
2025-12-01 02:00:00,32.8,34.0,1727.0,52.4,21.7,21.0,Karachi
2025-12-01 03:00:00,44.4,45.5,2159.0,57.1,23.2,20.0,Karachi
2025-12-01 04:00:00,37.6,39.5,1893.0,47.0,24.9,43.0,Karachi
2025-12-01 05:00:00,28.3,33.1,1278.0,29.5,26.7,79.0,Karachi
2025-12-01 06:00:00,22.5,31.1,764.0,15.5,27.8,106.0,Karachi
2025-12-01 07:00:00,20.0,29.6,507.0,9.4,27.7,118.0,Karachi
2025-12-01 08:00:00,18.9,28.5,351.0,7.0,26.9,121.0,Karachi
2025-12-01 09:00:00,18.0,27.8,286.0,6.6,26.2,121.0,Karachi
2025-12-01 10:00:00,17.6,27.9,311.0,6.6,26.1,120.0,Karachi
2025-12-01 11:00:00,17.4,27.9,426.0,8.7,26.1,114.0,Karachi
2025-12-01 12:00:00,16.0,24.6,618.0,15.7,24.9,102.0,Karachi
2025-12-01 13:00:00,25.8,32.1,929.0,32.5,24.0,78.0,Karachi
2025-12-01 14:00:00,30.3,36.1,1317.0,55.7,22.9,45.0,Karachi
2025-12-01 15:00:00,31.7,37.4,1646.0,73.0,22.0,21.0,Karachi
2025-12-01 16:00:00,32.9,38.9,1900.0,79.6,22.0,12.0,Karachi
2025-12-01 17:00:00,35.0,41.9,2096.0,80.4,22.4,12.0,Karachi
2025-12-01 18:00:00,37.5,45.9,2146.0,77.0,22.1,15.0,Karachi
2025-12-01 19:00:00,35.4,44.5,1977.0,67.7,20.6,23.0,Karachi
2025-12-01 20:00:00,32.7,41.6,1662.0,54.4,18.5,34.0,Karachi
2025-12-01 21:00:00,31.9,41.1,1338.0,44.4,16.6,39.0,Karachi
2025-12-01 22:00:00,32.4,41.2,982.0,41.0,14.7,33.0,Karachi
2025-12-01 23:00:00,31.2,37.6,615.0,41.0,13.0,21.0,Karachi
2025-12-02 00:00:00,33.4,39.2,441.0,45.6,15.5,13.0,Karachi
2025-12-02 01:00:00,31.9,36.1,629.0,46.8,16.3,9.0,Karachi
2025-12-02 02:00:00,36.7,40.5,1009.0,48.3,17.7,5.0,Karachi
2025-12-02 03:00:00,44.9,47.6,1274.0,47.2,21.3,12.0,Karachi
2025-12-02 04:00:00,40.6,43.9,1289.0,41.6,29.1,38.0,Karachi
2025-12-02 05:00:00,33.9,40.0,1189.0,33.6,39.2,74.0,Karachi
2025-12-02 06:00:00,30.9,42.7,1067.0,26.3,46.9,105.0,Karachi
2025-12-02 07:00:00,29.8,48.3,918.0,20.5,50.3,125.0,Karachi
2025-12-02 08:00:00,30.3,51.2,747.0,15.6,51.4,139.0,Karachi
2025-12-02 09:00:00,30.5,49.6,661.0,12.8,51.6,148.0,Karachi
2025-12-02 10:00:00,31.0,48.1,666.0,10.3,51.1,156.0,Karachi
2025-12-02 11:00:00,31.5,47.1,756.0,10.0,49.7,159.0,Karachi
2025-12-02 12:00:00,29.5,44.1,1022.0,18.0,52.6,151.0,Karachi
2025-12-02 13:00:00,49.2,61.7,1707.0,48.1,52.5,111.0,Karachi
2025-12-02 14:00:00,60.5,70.8,2568.0,89.0,52.1,56.0,Karachi
2025-12-02 15:00:00,64.5,72.6,2966.0,116.3,50.6,17.0,Karachi
2025-12-02 16:00:00,68.0,74.7,2460.0,118.2,47.6,7.0,Karachi
2025-12-02 17:00:00,65.7,70.5,1491.0,106.4,43.4,12.0,Karachi
2025-12-02 18:00:00,54.4,56.9,739.0,91.3,38.2,20.0,Karachi
2025-12-02 19:00:00,44.4,45.9,494.0,74.2,31.0,30.0,Karachi
2025-12-02 20:00:00,37.0,38.1,465.0,53.8,22.7,43.0,Karachi
2025-12-02 21:00:00,32.0,32.9,461.0,36.6,16.3,55.0,Karachi
2025-12-02 22:00:00,27.9,29.0,394.0,24.0,13.2,64.0,Karachi
2025-12-02 23:00:00,24.3,25.5,351.0,14.6,12.0,71.0,Karachi
2025-12-03 00:00:00,23.6,24.7,406.0,12.8,11.8,64.0,Karachi
2025-12-03 01:00:00,22.2,23.4,657.0,21.5,12.7,56.0,Karachi
2025-12-03 02:00:00,24.3,25.6,1006.0,33.2,14.0,46.0,Karachi
2025-12-03 03:00:00,28.3,29.5,1226.0,39.1,15.2,46.0,Karachi
2025-12-03 04:00:00,31.2,32.0,1207.0,33.8,16.2,67.0,Karachi
2025-12-03 05:00:00,26.1,27.6,1059.0,22.8,17.1,98.0,Karachi
2025-12-03 06:00:00,21.8,24.0,887.0,13.7,17.5,123.0,Karachi
2025-12-03 07:00:00,19.2,21.6,688.0,9.3,17.0,135.0,Karachi
2025-12-03 08:00:00,18.0,20.4,464.0,6.8,16.0,140.0,Karachi
2025-12-03 09:00:00,17.5,19.6,335.0,6.0,15.2,142.0,Karachi
2025-12-03 10:00:00,17.0,19.0,373.0,6.9,14.8,140.0,Karachi
2025-12-03 11:00:00,16.9,18.7,505.0,9.5,14.7,135.0,Karachi
2025-12-03 12:00:00,18.6,20.2,627.0,12.9,14.7,124.0,Karachi
2025-12-03 13:00:00,25.6,26.7,719.0,18.6,14.6,109.0,Karachi
2025-12-03 14:00:00,27.6,28.6,800.0,26.2,14.5,89.0,Karachi
2025-12-03 15:00:00,27.5,28.6,829.0,30.9,14.4,74.0,Karachi
2025-12-03 16:00:00,28.3,29.6,770.0,30.0,14.4,68.0,Karachi
2025-12-03 17:00:00,29.4,30.9,658.0,26.0,14.5,68.0,Karachi
2025-12-03 18:00:00,29.8,31.3,555.0,21.7,14.4,69.0,Karachi
2025-12-03 19:00:00,29.4,31.1,475.0,17.5,13.9,73.0,Karachi
2025-12-03 20:00:00,28.8,30.5,404.0,13.0,13.3,78.0,Karachi
2025-12-03 21:00:00,28.5,30.2,356.0,9.5,13.0,83.0,Karachi
2025-12-03 22:00:00,28.2,29.9,321.0,7.0,13.3,86.0,Karachi
2025-12-03 23:00:00,28.0,29.6,310.0,5.5,13.9,87.0,Karachi
2025-12-04 00:00:00,28.1,29.6,370.0,6.9,14.5,84.0,Karachi
2025-12-04 01:00:00,28.4,29.8,578.0,12.8,15.9,78.0,Karachi
2025-12-04 02:00:00,30.4,31.5,857.0,20.8,17.8,70.0,Karachi
2025-12-04 03:00:00,32.6,33.6,1023.0,25.1,19.4,69.0,Karachi
2025-12-04 04:00:00,33.1,33.9,974.0,22.2,20.6,80.0,Karachi
2025-12-04 05:00:00,30.0,30.9,812.0,15.6,21.4,97.0,Karachi
2025-12-04 06:00:00,24.8,25.4,665.0,10.2,21.7,113.0,Karachi
2025-12-04 07:00:00,21.5,21.9,554.0,7.4,20.9,125.0,Karachi
2025-12-04 08:00:00,20.4,20.8,457.0,5.7,19.4,135.0,Karachi
2025-12-04 09:00:00,20.3,20.7,436.0,5.4,18.4,140.0,Karachi
2025-12-04 10:00:00,20.4,20.8,529.0,5.9,18.4,140.0,Karachi
2025-12-04 11:00:00,20.3,20.7,697.0,7.9,18.9,135.0,Karachi
2025-12-04 12:00:00,15.6,15.7,883.0,13.8,21.4,124.0,Karachi
2025-12-04 13:00:00,27.5,27.6,1120.0,29.0,20.7,99.0,Karachi
2025-12-04 14:00:00,30.5,30.5,1376.0,49.4,19.6,64.0,Karachi
2025-12-04 15:00:00,27.4,27.4,1495.0,61.1,18.3,41.0,Karachi
2025-12-04 16:00:00,24.3,24.3,1371.0,55.6,16.6,42.0,Karachi
2025-12-04 17:00:00,22.3,22.3,1110.0,41.3,14.8,54.0,Karachi
2025-12-04 18:00:00,21.4,21.5,881.0,29.2,13.3,64.0,Karachi
2025-12-04 19:00:00,20.9,21.0,741.0,23.2,12.5,66.0,Karachi
2025-12-04 20:00:00,20.0,20.1,632.0,19.3,12.1,66.0,Karachi
2025-12-04 21:00:00,19.0,19.2,547.0,16.5,11.9,65.0,Karachi
2025-12-04 22:00:00,18.2,18.3,447.0,13.7,11.7,64.0,Karachi
2025-12-04 23:00:00,17.4,17.6,372.0,12.0,11.7,61.0,Karachi
2025-12-05 00:00:00,17.6,17.7,432.0,14.5,11.5,53.0,Karachi
2025-12-05 01:00:00,18.4,18.5,762.0,24.6,12.8,40.0,Karachi
2025-12-05 02:00:00,23.4,23.6,1227.0,38.1,14.7,24.0,Karachi
2025-12-05 03:00:00,31.3,31.4,1540.0,45.2,17.4,21.0,Karachi
2025-12-05 04:00:00,30.3,30.4,1570.0,39.9,21.6,45.0,Karachi
2025-12-05 05:00:00,26.3,26.5,1447.0,28.2,26.5,82.0,Karachi
2025-12-05 06:00:00,17.8,18.0,1275.0,18.3,29.7,113.0,Karachi
2025-12-05 07:00:00,18.5,18.7,1019.0,12.9,29.9,131.0,Karachi
2025-12-05 08:00:00,18.7,19.0,713.0,9.4,28.3,143.0,Karachi
2025-12-05 09:00:00,18.0,18.4,562.0,7.9,26.4,149.0,Karachi
2025-12-05 10:00:00,17.0,17.4,659.0,6.9,24.3,150.0,Karachi
2025-12-05 11:00:00,16.0,16.4,911.0,7.9,21.9,144.0,Karachi
2025-12-05 12:00:00,15.9,16.2,1241.0,15.8,21.1,126.0,Karachi
2025-12-05 13:00:00,30.4,30.6,1769.0,33.9,19.9,98.0,Karachi
2025-12-05 14:00:00,36.4,36.6,2375.0,58.3,18.3,59.0,Karachi
2025-12-05 15:00:00,28.4,28.5,2623.0,71.9,16.6,34.0,Karachi
2025-12-05 16:00:00,23.9,23.9,2190.0,64.6,14.9,35.0,Karachi
2025-12-05 17:00:00,22.7,22.8,1398.0,46.6,13.1,50.0,Karachi
2025-12-05 18:00:00,22.6,22.7,780.0,31.2,11.8,62.0,Karachi
2025-12-05 19:00:00,22.3,22.4,563.0,23.5,11.1,65.0,Karachi
2025-12-05 20:00:00,21.1,21.2,519.0,18.4,10.8,66.0,Karachi
2025-12-05 21:00:00,19.4,19.6,495.0,14.6,10.7,67.0,Karachi
2025-12-05 22:00:00,17.6,17.8,412.0,11.0,10.5,69.0,Karachi
2025-12-05 23:00:00,16.2,16.4,348.0,8.7,10.4,72.0,Karachi
2025-12-06 00:00:00,16.4,16.5,391.0,10.2,10.6,68.0,Karachi
